Actual,Predicted,Residual
39.0,37.91357183796568,-1.0864281620343235
44.0,46.995919581516155,2.995919581516155
55.0,45.83387256774834,-9.166127432251663
36.0,39.239699666935195,3.239699666935195
36.0,37.385850040538,1.3858500405380028
41.0,42.633899937421255,1.6338999374212548
50.0,43.499998711807685,-6.5000012881923155
48.0,40.21493538334669,-7.785064616653308
40.0,42.45839214414197,2.4583921441419676
36.0,39.57032924878047,3.5703292487804674
41.0,42.14900867308842,1.1490086730884173
42.0,39.312723528961,-2.6872764710389987
47.0,36.527576582784256,-10.472423417215744
45.0,47.610151697611855,2.6101516976118546
42.0,40.25691590525439,-1.7430840947456119
43.0,45.593408836941805,2.593408836941805
42.0,39.384532582327324,-2.6154674176726758
38.0,40.083759614199764,2.0837596141997636
47.0,43.41687141009636,-3.5831285899036374
49.0,40.47578128030948,-8.524218719690523
37.0,37.884015070236366,0.8840150702363658
38.0,37.59686645378365,-0.40313354621635256
44.0,43.21556280157488,-0.7844371984251168
44.0,43.88470167669573,-0.11529832330427325
42.0,42.34671644089431,0.346716440894312
37.0,37.436648086444826,0.43664808644482633
46.0,43.32561787112326,-2.6743821288767435
45.0,50.36787141409083,5.367871414090828
43.0,45.34383361351686,2.343833613516857
37.0,38.88828758887408,1.8882875888740784
35.0,37.900057537799306,2.900057537799306
50.0,44.57973424453169,-5.420265755468307
43.0,43.11770203111112,0.1177020311111221
39.0,41.04150193643811,2.0415019364381095
41.0,38.89407473498916,-2.105925265010839
34.0,37.16352629667447,3.163526296674469
43.0,43.708441976982,0.7084419769820016
38.0,42.47453843913775,4.474538439137753
45.0,43.985586767705485,-1.0144132322945154
39.0,36.99114974795799,-2.0088502520420093
48.0,45.344961274086224,-2.6550387259137764
36.0,38.06379087695528,2.063790876955281
41.0,40.93213677053061,-0.06786322946938839
37.0,38.50259638052033,1.5025963805203304
47.0,43.07817430261323,-3.9218256973867724
38.0,40.989136088043956,2.9891360880439564
46.0,41.14832552860943,-4.851674471390567
37.0,37.3497295593705,0.3497295593705019
40.0,40.35250870185367,0.35250870185367233
37.0,39.22388555759471,2.2238855575947127
46.0,43.227374577334906,-2.7726254226650937
37.0,39.786111932324644,2.786111932324644
38.0,41.532215946295366,3.5322159462953664
41.0,38.681776976359096,-2.318223023640904
42.0,40.98268010239357,-1.017319897606427
37.0,39.68130079353173,2.681300793531733
35.0,40.33206282546729,5.33206282546729
45.0,43.68385435898142,-1.3161456410185792
44.0,45.23598630715763,1.2359863071576314
35.0,38.994261320366284,3.9942613203662845
35.0,40.728289073977436,5.728289073977436
36.0,39.05510659360505,3.0551065936050534
37.0,38.99717047130821,1.997170471308209
41.0,42.97804765635307,1.9780476563530698
40.0,38.666884103445135,-1.3331158965548653
38.0,37.93007189190382,-0.06992810809617822
43.0,43.90130377372528,0.9013037737252816
35.0,38.111932963009025,3.111932963009025
52.0,38.05782259596197,-13.942177404038027
41.0,43.768428064202155,2.768428064202155
45.0,45.367391223995895,0.3673912239958952
42.0,41.94177798135634,-0.0582220186436615
45.0,48.36523824272323,3.3652382427232297
43.0,42.528254933833466,-0.4717450661665339
40.0,43.03272324087732,3.032723240877317
40.0,39.0858911911929,-0.9141088088071001
36.0,37.546741438510196,1.546741438510196
40.0,44.65812734300376,4.658127343003763
44.0,41.76498554421774,-2.235014455782263
47.0,44.37277034590845,-2.6272296540915505
40.0,43.78487620076414,3.7848762007641383
34.0,36.29814625786883,2.2981462578688294
44.0,43.95930006651186,-0.04069993348814194
38.0,36.443810757988615,-1.556189242011385
41.0,39.175439964282965,-1.8245600357170346
49.0,49.5820178785028,0.5820178785028034
42.0,43.93030513528431,1.930305135284307
40.0,41.62544137816898,1.6254413781689792
38.0,42.38192451904682,4.3819245190468195
36.0,38.325872885455404,2.3258728854554036
53.0,48.68929633144522,-4.31070366855478
37.0,39.79994802881498,2.799948028814981
42.0,41.94348694415892,-0.05651305584108002
34.0,39.25594035740615,5.255940357406153
57.0,49.79348844905552,-7.206511550944477
38.0,40.320893761783964,2.320893761783964
55.0,47.59980293912693,-7.400197060873069
36.0,38.66342195788705,2.663421957887053
42.0,45.66278469472479,3.6627846947247917
45.0,48.48813006206625,3.488130062066247
38.0,42.940730334115585,4.940730334115585
60.0,43.08416757896014,-16.91583242103986
39.0,37.52850633971097,-1.4714936602890276
44.0,49.57362631973671,5.573626319736711
43.0,43.09177793663077,0.09177793663076983
40.0,39.869322138654724,-0.13067786134527637
46.0,44.558374627204884,-1.4416253727951158
45.0,48.77686780925236,3.7768678092523587
34.0,35.402268087149714,1.4022680871497144
37.0,40.71284644496314,3.712846444963141
46.0,41.85080494266922,-4.149195057330779
43.0,41.82319001400212,-1.1768099859978776
33.0,35.81695835823996,2.816958358239958
34.0,38.76599925320155,4.765999253201549
32.0,36.153546941698266,4.153546941698266
37.0,39.19819615070145,2.198196150701449
40.0,45.82967810961394,5.829678109613937
30.0,36.16426296820503,6.16426296820503
45.0,46.3328216078218,1.3328216078217991
41.0,41.20182054804195,0.20182054804195104
47.0,48.00279140719219,1.0027914071921913
42.0,39.608921106482114,-2.3910788935178857
47.0,43.10963767299846,-3.89036232700154
38.0,42.15516870322931,4.155168703229307
45.0,43.30214308384765,-1.6978569161523467
35.0,38.262245511690125,3.262245511690125
50.0,49.15798297477342,-0.842017025226582
48.0,52.01202013815595,4.012020138155947
55.0,37.055922527634266,-17.944077472365734
47.0,39.8354516505853,-7.1645483494147015
48.0,43.757603797781684,-4.242396202218316
37.0,38.61451983771953,1.6145198377195271
40.0,39.902926879328206,-0.0970731206717943
43.0,43.23849145700119,0.23849145700118868
