Source,Target,Spearman,PartialCorr,AbsPartial,Direct_vs_indirect
SOLID_BURDEN_COMPACTNESS,BUCKET_UTILIZATION,0.19386883718553438,-0.2808631593442151,0.2808631593442151,likely_direct
DRI_UTILIZATION,BASICITY_PROXY,-0.5919519719655797,0.2667264488844554,0.2667264488844554,likely_direct
BURDEN_IMBALANCE,LIQUID_METAL_DOMINANCE,0.02748831530174635,-0.26606791242564626,0.26606791242564626,likely_direct
BURDEN_IMBALANCE,SOLID_BURDEN_RATIO,-0.027488276138747707,0.26606791242534034,0.26606791242534034,likely_direct
CHARGE_DIVERSITY_INDEX,HM_TO_DRI_RATIO,0.6616923519914416,-0.26514894459387267,0.26514894459387267,likely_direct
BURDEN_ENTROPY,LIQUID_METAL_DOMINANCE,-0.2959449167459391,0.26303413408827153,0.26303413408827153,likely_direct
BURDEN_ENTROPY,SOLID_BURDEN_RATIO,0.2959449752891281,-0.2630341340879195,0.2630341340879195,likely_direct
BURDEN_IMBALANCE,HM_DRI_SCRAP_PRODUCT,0.31662273837657984,0.2556152467066505,0.2556152467066505,likely_direct
CHARGE_DIVERSITY_INDEX,SOLID_BURDEN_COMPACTNESS,0.3081475943782739,-0.23952020786883338,0.23952020786883338,likely_direct
BURDEN_ENTROPY,HM_UTILIZATION,-0.2959448787972524,0.2389628105636978,0.2389628105636978,likely_direct
BURDEN_SYMMETRY,BUCKET_UTILIZATION,0.5904825871943272,-0.2370141067371921,0.2370141067371921,likely_direct
MGO_SATURATION_PROXY,FLUX_EFFICIENCY,-0.020790543917050475,0.23582817678924856,0.23582817678924856,likely_direct
BURDEN_IMBALANCE,HM_TO_DRI_RATIO,0.6739496310572036,-0.22626776146598307,0.22626776146598307,likely_direct
SOLID_BURDEN_COMPACTNESS,DRI_UTILIZATION,0.10928108587664163,-0.2260204449795815,0.2260204449795815,likely_direct
CARBON_EFFICIENCY,HM_X_OXY_NORM,-0.06337697285717403,-0.20874915757683807,0.20874915757683807,likely_direct
LIQUID_METAL_DOMINANCE,BASICITY_PROXY,-0.07647546201095898,-0.20801401251175822,0.20801401251175822,likely_direct
BASICITY_PROXY,SOLID_BURDEN_RATIO,0.0764755724934371,0.20801401251158097,0.20801401251158097,likely_direct
BURDEN_SYMMETRY,LIQUID_METAL_DOMINANCE,-0.4671415548702603,-0.2035668923882113,0.2035668923882113,likely_direct
BURDEN_SYMMETRY,SOLID_BURDEN_RATIO,0.4671415974386549,0.20356689238800452,0.20356689238800452,likely_direct
FLUX_SATURATION_INDEX,HM_TO_DRI_RATIO,-0.21792293570514992,0.18154224218157353,0.18154224218157353,likely_direct
BURDEN_ENTROPY,SOLID_BURDEN_COMPACTNESS,0.2800734640697028,0.1676367002167588,0.1676367002167588,likely_direct
DRI_UTILIZATION,HM_TO_DRI_RATIO,-0.9601972083208185,-0.16276768873066214,0.16276768873066214,likely_direct
SLAG_CHEMISTRY_PROXY,HM_TO_DRI_RATIO,-0.6501730828941383,-0.1586272175844412,0.1586272175844412,likely_direct
BURDEN_SYMMETRY,HM_TO_DRI_RATIO,0.3929985233813659,-0.14348618331932816,0.14348618331932816,likely_direct
BURDEN_ENTROPY,SLAG_CHEMISTRY_PROXY,-0.5163082800900923,0.14238729715288684,0.14238729715288684,likely_direct
DRI_UTILIZATION,BUCKET_X_CPC,-0.8232097374497362,-0.1353724761091616,0.1353724761091616,likely_direct
BASICITY_PROXY,FLUX_EFFICIENCY,-0.1508231571323875,0.13347341461349949,0.13347341461349949,likely_direct
BUCKET_UTILIZATION,HM_TO_DRI_RATIO,0.7826100249969188,0.13121260632477905,0.13121260632477905,likely_direct
BURDEN_ENTROPY,FLUX_SATURATION_INDEX,-0.40541814251313474,-0.12899204759535457,0.12899204759535457,likely_direct
DRI_UTILIZATION,FLUX_SATURATION_INDEX,0.3093637521693814,-0.12037028739639415,0.12037028739639415,likely_direct
FOAM_SLAG_PROXY,BUCKET_X_CPC,0.28768983899613176,0.11775795617295036,0.11775795617295036,likely_direct
DRI_UTILIZATION,SLAG_CHEMISTRY_PROXY,0.6576246294654827,0.11667303642678838,0.11667303642678838,likely_direct
HM_DRI_SCRAP_PRODUCT,BUCKET_X_CPC,0.8487870389150612,0.11638594373250837,0.11638594373250837,likely_direct
BURDEN_SYMMETRY,HM_UTILIZATION,-0.467141529427678,-0.11588873910159724,0.11588873910159724,likely_direct
FLUX_EFFICIENCY,HM_TO_DRI_RATIO,0.383496985209966,0.11581978135474057,0.11581978135474057,likely_direct
BUCKET_UTILIZATION,OXYGEN_PER_TONNE,-0.025932269392913723,-0.11004683853472254,0.11004683853472254,likely_direct
CHARGE_DIVERSITY_INDEX,SLAG_CHEMISTRY_PROXY,-0.5081225822137878,-0.10956206638335596,0.10956206638335596,likely_direct
SOLID_BURDEN_COMPACTNESS,CARBON_EFFICIENCY,0.05979974255096157,-0.10521381136605787,0.10521381136605787,likely_direct
BURDEN_SYMMETRY,SLAG_CHEMISTRY_PROXY,-0.32278996968996415,-0.10502177249711762,0.10502177249711762,likely_direct
