Heat Number,TTT,KMeans,GMM,Hierarchical,DBSCAN,PC1,PC2,HM,DRI,Bucket,OXY,CPC,LIME,DOLO,T C
4615004,36.0,0,0,0,-1,-5.364314535581488,5.623573110236908,67.59,53.4,0.0,3709.0,485.0,12.2,1.7,120.99000000000001
4615005,37.0,1,1,1,1,3.644530890489014,3.0181249853314265,58.21,37.1,20.1,3385.0,629.0,11.4,0.6,115.41
4615006,36.0,0,0,0,0,-4.082636937604921,1.6676798661578172,63.91,60.1,0.0,3375.0,334.0,11.3,2.3,124.00999999999999
4615007,34.0,0,0,0,0,-4.003968100381156,1.1261488927720553,59.21,58.4,0.0,3175.0,320.0,11.4,1.7,117.61
4615008,37.0,1,1,1,1,5.364545543557919,2.409192673907522,55.64,38.6,20.1,3447.0,613.0,8.2,0.7,114.34
4615009,34.0,0,0,0,0,-4.35292500700947,4.850726623995656,65.92,54.2,0.0,3464.0,349.0,11.8,0.9,120.12
4615010,34.0,0,0,0,0,-3.775924389072167,0.4630685424764377,58.78,60.0,0.0,3166.0,278.0,10.9,1.5,118.78
4615011,36.0,0,0,0,0,-3.9924046343950685,2.7521217019663013,69.31,60.6,0.0,3499.0,424.0,11.9,1.8,129.91
4615012,33.0,0,0,0,0,-3.9713479801370384,0.9158668492536802,60.25,59.4,0.0,3238.0,375.0,11.7,1.6,119.65
4615013,38.0,0,0,0,0,-5.020505510023612,-2.1952780538571077,61.09,64.0,0.0,3812.0,524.0,13.3,2.3,125.09
4615014,39.0,1,1,1,1,3.2551012274108437,1.5806948506358238,54.08,39.0,18.04,3656.0,367.0,10.1,1.7,111.12
4615015,35.0,0,0,0,0,-3.2898798078152267,-0.24143309795416618,61.95,60.6,0.0,3462.0,608.0,11.5,2.0,124.25000000000001
4615016,42.0,1,1,1,1,4.238858146927069,-2.348881167023372,52.04,44.5,20.5,3657.0,414.0,10.6,2.0,117.03999999999999
4615017,50.0,0,1,0,0,-4.3127679800682115,-0.31061054383158626,52.67,50.3,0.0,3422.0,509.0,12.1,2.0,106.87
4615018,37.0,0,0,0,0,-2.958923541301125,-1.4363017061008791,60.96,65.4,0.0,3725.0,700.0,11.8,0.5,126.36000000000001
4615019,38.0,0,0,0,0,-4.05338421462835,-2.394768013609071,59.43,65.3,0.0,3819.0,622.0,12.1,2.0,124.72999999999999
4615020,33.0,0,1,0,0,-3.380614302813406,-1.4782205223852574,58.5,59.7,0.0,3005.0,556.0,12.4,2.0,121.5
4615021,34.0,0,0,0,0,-4.93093711436295,-1.6987730760048858,53.44,58.1,0.0,3432.0,542.0,12.1,1.8,111.53999999999999
4615022,37.0,0,0,0,-1,-5.8187148655918195,1.8755190308557181,55.15,50.5,0.0,3742.0,508.0,12.1,2.0,105.65
4615023,37.0,1,1,1,1,4.895483919953506,0.7885882796468424,53.0,34.3,21.2,3445.0,462.0,10.3,1.7,111.6
4615024,33.0,0,0,0,0,-3.89489774338526,-0.8961350128196086,55.09,60.5,0.0,3156.0,381.0,10.7,2.0,115.59
4615025,37.0,0,0,0,0,-3.4830297690841454,-2.038430393854845,58.9,62.8,0.0,3816.0,546.0,12.5,1.0,123.19999999999999
4615028,45.0,0,0,0,0,-4.854993136136675,-4.113560397125206,55.39,63.6,0.0,3897.0,944.0,13.6,2.0,118.99000000000001
4615029,47.0,0,0,0,0,-3.62421207735982,-2.621055517291702,58.41,66.1,0.0,3506.0,687.0,11.4,2.1,124.50999999999999
4615030,41.0,0,0,0,0,-5.080661699104795,0.5354621653382267,53.45,52.8,0.0,3616.0,511.0,11.8,1.6,106.25
4615031,42.0,0,0,0,-1,-4.292696345438056,8.277320233129746,58.14,41.1,0.0,3647.0,577.0,9.5,1.5,102.34
4615032,30.0,0,0,0,-1,-3.9697818151378654,11.080907894439903,54.09,38.4,0.0,3645.0,512.0,8.1,0.0,92.49000000000001
4615034,40.0,0,0,0,0,-3.6554160878096926,3.4563715676731706,69.42,58.9,0.0,3814.0,644.0,11.1,1.6,128.32
4615035,45.0,0,0,0,-1,-4.484882479922467,-2.695542740016949,68.09,69.4,0.0,4108.0,653.0,14.4,2.0,137.49
4615036,38.0,0,0,0,0,-5.539773595266708,2.7292585556526663,61.6,53.2,0.0,3678.0,599.0,12.8,1.7,114.80000000000001
4615037,36.0,0,0,0,0,-3.802977393650067,5.094751184095388,64.4,53.5,0.0,3261.0,537.0,10.1,1.5,117.9
4615038,35.0,0,0,0,0,-3.4563287973087347,0.8899066911319466,60.14,59.9,0.0,3252.0,453.0,10.7,1.7,120.03999999999999
4615039,41.0,1,1,1,1,3.1935848544372707,3.269202618126653,59.46,39.3,18.5,3125.0,450.0,10.8,1.3,117.25999999999999
4615040,35.0,0,0,0,0,-2.7784126008996775,4.1377206298191345,64.53,56.6,0.0,3345.0,489.0,10.4,0.2,121.13
4615041,43.0,1,1,1,1,5.165930105018658,-1.5928305641555298,53.39,45.6,20.2,3425.0,609.0,10.5,0.0,119.19000000000001
4615042,42.0,1,1,1,1,4.891320123037794,-0.5701477279588596,54.19,42.6,17.35,3552.0,587.0,10.2,0.0,117.44
4615043,41.0,0,0,0,0,-3.807813432355352,-0.9389737872745848,59.39,61.9,0.0,3935.0,467.0,13.3,0.0,121.28999999999999
4615044,39.0,0,0,0,0,-2.7956754417719316,1.561460593324519,66.04,62.9,0.0,3714.0,305.0,11.9,0.0,128.94
4615045,43.0,1,1,1,1,4.613472792831005,0.10556175537286355,54.82,43.1,19.2,3697.0,542.0,10.4,0.0,117.12
4615046,35.0,0,0,0,0,-4.129077929159394,2.6740732766497546,62.26,56.3,0.0,3483.0,328.0,13.2,0.0,118.56
4615047,39.0,1,1,1,-1,4.300793996109774,2.9712273834438085,58.16,36.6,20.5,3405.0,210.0,11.1,0.0,117.25999999999999
4615048,38.0,0,0,0,0,-3.1523711418118046,0.5332525170191327,58.66,59.5,0.0,3489.0,429.0,10.8,0.4,118.16
4615049,44.0,1,1,1,1,4.3796463907166645,-0.046158251844169156,56.06,42.7,20.85,3693.0,438.0,11.4,0.0,119.61000000000001
4615050,48.0,0,1,0,0,-1.886179019191015,-2.9010444726209106,54.34,55.9,0.0,3669.0,443.0,11.3,2.0,119.04
4615051,48.0,1,1,1,-1,3.702105937986513,1.8683794415388375,60.83,36.5,21.5,3665.0,284.0,12.2,1.7,121.92999999999999
4615052,41.0,0,0,0,0,-3.200728089232605,0.25849510378167445,66.1,64.9,0.0,4163.0,292.0,11.4,1.4,131.0
4615053,42.0,0,1,0,0,-2.0619522686665626,-0.1999856559701003,67.17,64.2,0.0,3717.0,421.0,11.1,1.4,134.87
4615054,38.0,0,0,0,0,-2.9142693648499844,0.30383056757230376,60.63,60.1,0.0,3709.0,486.0,10.5,1.4,121.63000000000001
4615055,38.0,1,1,1,1,4.099088835801239,2.2965340065312643,57.3,36.0,22.64,3501.0,391.0,10.3,1.9,115.94
4615056,36.0,0,1,0,0,-4.18890211794466,1.900658066044369,61.86,54.5,0.0,3528.0,365.0,11.6,2.0,118.86
4615057,40.0,1,1,1,1,6.200816917161991,1.896525395796305,57.69,36.2,24.5,4011.0,823.0,8.5,1.4,118.39
4615058,37.0,0,1,0,0,-4.344072305596761,-4.815786422126969,52.63,59.8,0.0,3892.0,812.0,13.8,2.0,115.93
4615062,39.0,0,0,0,0,-4.050770326647647,0.7177529838441619,60.07,57.9,0.0,3772.0,697.0,12.3,1.0,117.97
4615063,41.0,1,1,1,-1,2.0263725800949945,6.242554535466068,61.98,36.1,16.42,3534.0,389.0,10.5,0.7,114.5
4615064,40.0,0,0,0,0,-3.620380894201828,0.6400961217014499,61.39,60.1,0.0,3518.0,586.0,12.0,0.9,121.49000000000001
4615065,36.0,0,1,0,0,-2.4000256230835433,-2.5530157405679685,56.02,56.2,0.0,3468.0,408.0,12.4,1.4,120.32
4615066,39.0,0,1,0,0,-1.5826644972323776,-0.5408749770081154,56.06,50.1,0.0,3624.0,622.0,11.2,1.2,116.25999999999999
4615067,33.0,0,0,0,0,-3.9409933287760848,2.0865058755900323,61.65,57.2,0.0,3565.0,493.0,11.1,1.4,118.85
4615068,35.0,0,1,0,-1,-1.1714957305067648,-2.3765606067758926,57.0,59.1,0.0,3426.0,458.0,10.4,1.6,124.19999999999999
4615069,40.0,1,1,1,1,6.49288296355579,-1.8093206885893627,54.82,39.6,18.2,3549.0,493.0,9.4,0.9,122.72
4615070,37.0,0,1,0,0,-2.687521740775455,-0.2555639506748608,52.45,54.2,0.0,3219.0,446.0,10.6,1.2,109.85000000000001
4615071,56.0,1,1,1,1,3.8794209737228615,1.1535654254503003,58.16,39.9,20.42,3518.0,787.0,12.1,0.5,118.48
4615072,39.0,1,1,1,-1,1.9060238254168553,0.032093808198441834,53.64,39.4,18.0,3502.0,490.0,13.4,1.3,111.03999999999999
4615073,52.0,0,0,0,-1,-6.109626366055909,3.4253070994190127,60.19,51.1,0.0,3620.0,279.0,14.4,0.7,111.28999999999999
4615074,38.0,0,0,0,0,-4.724843224655396,2.228769386887712,65.17,58.0,0.0,3564.0,345.0,13.8,0.6,123.17
4615075,44.0,0,1,0,-1,-1.0443013952279188,-1.631356865305006,55.48,57.0,0.0,3731.0,268.0,11.3,0.0,119.97999999999999
4615076,38.0,0,0,0,0,-3.2582714962323,-2.005703164930772,61.93,66.4,0.0,3605.0,310.0,11.1,2.3,128.63000000000002
4615077,40.0,1,1,1,-1,1.5019428868708242,9.524433854613855,72.52,36.4,17.32,3802.0,193.0,10.7,1.1,126.23999999999998
4615078,36.0,1,1,1,1,4.625725443261716,-0.20514934129875,51.87,35.8,14.61,3535.0,322.0,10.5,1.0,111.47999999999999
4615079,39.0,1,1,1,1,4.659446100343651,1.3583477858928983,54.62,38.4,15.18,3629.0,331.0,8.8,1.0,113.9
4615080,41.0,1,1,1,-1,3.266474230411194,5.076213730586689,63.06,36.5,16.05,3808.0,130.0,9.7,1.0,119.71
4615081,36.0,1,1,1,1,3.489809929463679,3.9530092534949723,60.09,39.9,18.01,3218.0,267.0,9.7,1.1,118.00000000000001
4615082,34.0,1,1,1,1,2.5313170730650323,4.707089567762676,58.86,37.8,16.29,3419.0,389.0,10.2,0.5,112.94999999999999
4615083,39.0,1,1,1,1,5.665993562508836,-1.7837203049383699,50.48,38.2,14.0,3874.0,513.0,9.1,1.4,112.78
4615084,45.0,0,1,0,-1,-1.0407815122651627,-2.856366021927145,54.72,57.6,0.0,3659.0,422.0,10.4,1.5,121.41999999999999
4615085,40.0,1,1,1,1,3.636521993698855,1.6633807333385024,60.03,42.1,18.97,3624.0,603.0,11.0,1.0,121.1
4615086,38.0,1,1,1,-1,3.15883357551784,2.702482335065671,67.47,45.4,18.24,3451.0,565.0,10.7,1.4,131.11
4615087,40.0,1,1,1,1,4.7169131520515535,-0.2841920531718573,57.27,41.0,16.84,3445.0,618.0,10.2,1.4,121.21000000000001
4615088,39.0,1,1,1,-1,2.4848140402432035,5.61022680379915,61.81,35.6,10.2,3462.0,663.0,10.2,1.5,113.71
4615089,41.0,1,1,1,-1,5.550424274295882,-4.67476050586613,53.95,44.2,16.18,3488.0,443.0,11.7,1.6,126.43
4615090,35.0,0,0,0,0,-4.256302024823944,4.336481805184632,65.14,54.8,0.0,3478.0,380.0,11.5,1.1,119.94
4615091,39.0,0,0,0,0,-3.6975125875896375,0.2790077583880727,60.26,60.1,0.0,3424.0,582.0,11.8,1.2,120.36
4615092,38.0,0,1,0,0,-2.713141488089559,1.0181277611519224,61.61,54.4,0.0,3559.0,498.0,11.5,1.4,121.80999999999999
4615093,38.0,0,0,0,-1,-4.568163160701047,5.3598306289224995,70.93,56.6,0.0,3867.0,546.0,12.2,1.5,127.53
4615094,37.0,1,1,1,1,5.630413706578152,1.1181443240585804,57.0,34.6,18.68,3451.0,474.0,10.1,1.2,118.38
4615095,42.0,0,1,0,0,-1.6192155158893606,1.0549181079720433,66.76,59.3,0.0,3874.0,608.0,10.1,1.4,131.16
4615096,42.0,1,1,1,-1,0.9673357677065051,5.037945871257176,67.87,41.6,15.0,3615.0,477.0,12.7,1.3,124.47
4615097,43.0,1,1,1,1,2.956325863552965,2.079601645165803,57.64,39.6,18.8,3478.0,378.0,11.7,0.9,116.04
4615098,40.0,1,1,1,1,3.780585239727533,-1.7194517242703606,54.28,46.1,16.1,3724.0,254.0,11.1,0.7,119.78
4615099,36.0,0,0,0,0,-5.460125772640625,0.6494289730975555,57.06,55.0,0.0,3570.0,372.0,13.3,1.4,112.06
4615100,34.0,0,0,0,0,-4.023102989883405,2.5447267955928012,60.84,55.7,0.0,3383.0,602.0,11.4,1.2,116.54
4615101,40.0,1,1,1,1,4.217001248899468,0.41228735041194936,55.28,40.7,20.1,3453.0,647.0,10.6,1.2,116.08000000000001
4615102,58.0,0,1,0,0,-3.9580810714616455,2.0444366744909845,68.09,59.8,0.0,3874.0,255.0,12.8,1.4,128.19
4615103,35.0,0,0,0,0,-4.153991937672856,0.613903834817373,61.32,60.1,0.0,3502.0,346.0,12.4,1.3,121.42
4615105,33.0,0,0,0,0,-3.931297709890086,1.7681125095518,64.09,60.7,0.0,3376.0,172.0,12.1,1.3,124.79
4615109,44.0,1,1,1,1,2.448036822520025,3.401474015616833,59.18,40.5,16.73,3784.0,192.0,10.6,0.6,116.41000000000001
4615110,47.0,0,1,0,-1,-4.163789893615106,0.7414924503228422,52.76,48.9,0.0,4180.0,337.0,13.3,0.0,105.06
4615112,44.0,0,0,0,-1,-6.019223261973015,-1.4683857742813886,57.95,57.1,0.0,4595.0,637.0,15.8,1.2,115.05000000000001
4615113,41.0,0,0,0,-1,-5.405412406606965,2.0479648563831536,69.91,60.1,0.0,4100.0,188.0,15.1,1.2,130.01
4615114,36.0,0,0,0,0,-4.009488438416379,0.9372438309866359,60.05,59.1,0.0,3744.0,180.0,12.1,0.9,119.15
4615115,39.0,0,0,0,0,-5.067776026210811,-0.8529310872984666,58.2,60.3,0.0,3680.0,141.0,12.9,1.5,118.5
4615116,36.0,0,0,0,0,-5.0643898101489695,1.3372470840583226,61.27,57.1,0.0,3670.0,315.0,13.1,1.3,118.37
4615117,36.0,0,0,0,0,-4.811345732807631,-1.5108066492110523,53.05,58.3,0.0,3651.0,300.0,12.6,0.9,111.35
4615118,49.0,1,1,1,-1,2.9582642521178473,-0.13866707152295132,65.61,42.7,25.0,4468.0,196.0,14.7,1.4,133.31
4615119,42.0,1,1,1,1,1.7689631180861576,-0.23962764796081062,57.73,47.1,15.1,4235.0,293.0,12.3,1.2,119.92999999999999
4615120,40.0,0,0,0,0,-4.546100702150504,1.0732536403457487,66.44,61.8,0.0,3656.0,247.0,13.4,1.3,128.24
4615121,45.0,1,1,1,-1,4.565886885428082,-2.829908288481454,53.83,39.0,20.1,4204.0,769.0,12.6,1.9,118.03
4615122,44.0,1,1,1,1,3.3691571862392684,2.767629626140839,59.74,36.3,16.1,3785.0,506.0,10.3,2.0,117.23999999999998
4615123,50.0,0,0,0,-1,-5.111897902749049,-1.9068216283704646,65.5,66.1,0.0,4329.0,221.0,14.3,2.0,131.6
4615124,38.0,0,0,0,0,-3.2228614587909443,1.141641754408412,65.41,63.1,0.0,3815.0,250.0,11.4,1.0,128.51
4615125,37.0,0,1,0,0,-3.627843757301894,-3.428866404053757,53.09,57.6,0.0,3699.0,356.0,13.1,1.9,116.19
4615126,38.0,0,0,0,0,-4.98986373207087,1.9149401922540208,65.29,58.5,0.0,3754.0,324.0,12.7,1.9,123.79
4615127,39.0,0,0,0,0,-4.319440388864879,3.2583584151927294,63.6,56.0,0.0,3575.0,304.0,12.1,0.9,119.6
4615128,40.0,1,1,1,1,4.9040698728881456,0.936353737932907,55.14,37.7,20.1,3643.0,460.0,10.3,0.7,115.53999999999999
4615129,47.0,1,1,1,1,2.142915467524962,2.0187774381121706,64.65,47.3,15.05,3690.0,509.0,11.9,0.9,127.0
4615130,46.0,1,1,1,-1,1.8146016056088226,0.5017313542184018,66.58,53.6,12.34,3675.0,547.0,12.6,1.3,132.52
4615131,49.0,0,1,0,0,-1.6201495433937545,-2.9195503631533284,57.92,56.1,0.0,3907.0,475.0,12.6,1.4,125.12
4615132,45.0,0,1,0,0,-2.9473078271475495,1.671995867086941,67.23,57.1,0.0,3881.0,398.0,12.2,1.4,129.43
4615133,42.0,1,1,1,1,3.6817169267012124,2.4276501551973846,61.2,40.1,20.24,3877.0,522.0,11.0,1.0,121.54
4615135,37.0,0,0,0,0,-4.558773092198768,3.6682493684530435,64.67,55.4,0.0,3626.0,368.0,11.2,2.0,120.07
4615140,35.0,0,0,0,0,-4.411737717037722,-1.9799000652772423,58.0,62.8,0.0,3836.0,505.0,12.5,1.3,120.8
4615141,44.0,1,1,1,-1,3.2276888757184405,4.737600690832311,56.53,33.1,19.34,3706.0,409.0,10.3,0.9,108.97
4615142,39.0,0,1,0,-1,-1.8278904739128672,-2.585379304500138,53.67,52.0,0.0,3658.0,164.0,13.8,0.1,116.77
4615143,40.0,1,1,1,-1,3.7122907128603426,1.5539719822916729,53.49,35.8,12.11,3694.0,252.0,11.4,0.0,109.8
4615144,41.0,1,1,1,-1,4.362637687732652,-0.34152105958779966,58.52,31.8,13.18,4310.0,414.0,13.9,0.5,121.10000000000002
4615145,49.0,1,1,1,-1,1.1508242141705203,3.0468442313638686,65.99,41.0,15.0,4466.0,498.0,14.0,0.9,124.08999999999999
4615146,43.0,0,1,0,-1,-4.851245182481538,2.5218127942828215,68.73,56.5,0.0,3568.0,179.0,14.0,1.9,128.13
4615147,35.0,0,1,0,0,-2.678948398783256,-1.8681730037341542,56.94,51.7,0.0,3846.0,285.0,13.4,1.5,119.64
4615148,40.0,1,1,1,1,2.7744796566085554,-1.5830971349859368,53.82,45.3,17.29,3850.0,590.0,12.0,1.1,116.41
4615149,37.0,0,1,0,-1,-4.272509239897941,-0.779642483822872,57.34,48.9,0.0,3949.0,244.0,13.5,3.1,115.74000000000001
4615150,36.0,0,0,0,0,-4.379011638696112,1.5844066521567546,63.88,59.5,0.0,3570.0,299.0,12.6,1.4,123.38
4615151,36.0,1,1,1,-1,3.9846236693768384,-0.9439947843097372,54.4,39.2,13.78,3610.0,131.0,11.8,1.1,117.38
4615152,50.0,0,1,0,-1,-2.3277511720612973,1.7470835012724981,59.47,44.0,0.0,4253.0,144.0,12.4,1.1,116.77
4615153,47.0,1,1,1,-1,5.180907122511777,-2.2017750568922216,67.97,41.2,17.3,4793.0,699.0,14.4,1.3,141.47
4615154,43.0,1,1,1,-1,2.308553521011161,-1.691407447286255,59.9,41.4,17.5,4081.0,727.0,15.9,1.0,123.89999999999999
4615155,39.0,1,1,1,1,3.1949265362024044,-0.42504955692784996,59.05,44.9,14.7,3829.0,285.0,11.8,1.2,123.74999999999999
4615156,46.0,1,1,1,-1,3.6044999448869266,-2.003675378354153,54.95,38.8,15.7,4099.0,163.0,13.2,1.1,119.45
4615158,44.0,1,1,1,-1,3.622512961391604,-2.5681494576677477,54.95,43.2,8.1,3597.0,128.0,13.0,1.3,120.75
4615159,60.0,1,1,1,-1,2.717215249019285,-11.602439766152338,40.5,51.1,0.0,4196.0,504.0,12.1,1.8,121.89999999999999
4615160,41.0,1,1,1,-1,4.811063004635242,-4.179148904462249,54.7,46.8,12.6,3630.0,323.0,11.7,1.5,125.89999999999999
4615161,45.0,0,1,0,-1,-3.5090571677353104,-3.9692499848925555,55.67,57.9,0.0,4490.0,398.0,14.5,1.5,120.66999999999999
4615162,42.0,0,1,0,-1,-2.222046220017389,-6.93214159844826,55.32,69.1,0.0,4391.0,525.0,13.2,1.7,131.51999999999998
4615163,44.0,0,1,0,-1,-4.274629918166909,-6.163845351206628,53.6,60.5,0.0,4511.0,464.0,16.1,2.1,121.19999999999999
4615164,39.0,0,1,0,-1,-1.5301136990216642,-4.873068347058661,61.22,60.2,0.0,3868.0,643.0,13.8,1.9,134.52
4615165,43.0,0,1,0,-1,-1.3867473789737403,-5.254049328000508,59.1,58.2,0.0,3991.0,438.0,13.3,2.4,132.4
4615166,43.0,0,1,0,-1,-0.9352002054211986,-7.486723192672474,52.03,64.2,0.0,4122.0,659.0,12.2,2.4,128.43
4615167,50.0,1,1,1,-1,7.679661048206544,-2.4323351878663453,54.12,34.2,18.78,3889.0,567.0,9.5,1.8,122.19999999999999
4615168,47.0,0,1,0,-1,0.7039429856013214,-7.740676404131376,50.19,57.1,0.0,3892.0,531.0,11.6,2.2,127.38999999999999
4615169,45.0,0,1,0,-1,-0.16753978174385392,-6.090423703156818,49.79,54.3,0.0,4127.0,769.0,10.7,2.6,119.19
4615170,48.0,0,1,0,-1,0.23149914966115792,0.12470453654347739,63.13,45.1,0.0,3661.0,764.0,10.1,2.5,128.33
4615171,39.0,1,1,0,-1,1.384887397732174,-6.8893734135026286,49.83,55.2,0.0,3605.0,641.0,10.4,1.9,125.13
4615172,43.0,1,1,0,-1,1.1961194529468904,-5.786481483144769,48.72,50.2,0.0,3796.0,520.0,9.6,2.4,118.92
4615173,39.0,0,1,0,-1,-0.04127293883247877,-5.828097085016922,49.32,54.2,0.0,3881.0,672.0,11.0,1.9,118.62
4615174,46.0,1,1,1,-1,5.623039070714972,-7.624937631228739,49.0,41.4,15.3,4057.0,632.0,13.4,1.8,121.7
4615175,39.0,0,1,0,-1,-1.4665095197155587,-3.7498476235627654,55.78,50.4,0.0,4221.0,166.0,12.9,2.3,123.38000000000001
4615176,38.0,0,0,0,-1,-5.65262946299011,5.719766674077898,60.29,49.0,0.0,4157.0,297.0,10.8,2.0,109.28999999999999
4615179,45.0,0,0,0,0,-3.1176812350134493,0.4019578817461712,72.89,68.5,0.0,4149.0,391.0,13.0,1.0,141.39
4615180,40.0,1,1,1,1,4.942559755671747,1.7016311861027344,54.9,33.7,17.0,3696.0,443.0,10.4,0.8,112.69999999999999
4615181,38.0,0,0,0,-1,-5.650943575246977,4.810425275970725,61.31,50.2,0.0,3733.0,216.0,11.9,1.5,111.51
4615182,39.0,0,1,0,0,-3.184598155010038,2.5907526412947486,67.41,54.9,0.0,4108.0,399.0,11.3,2.1,127.31
4615183,35.0,0,0,0,0,-5.146982451589163,-1.3807643674728869,60.18,62.7,0.0,3612.0,168.0,13.0,2.2,122.88
4615184,38.0,1,1,1,1,4.423975006512271,-0.10626052498222692,52.72,37.7,14.0,3522.0,131.0,9.7,1.7,113.32000000000001
4615185,44.0,1,1,1,1,2.865867715150372,2.8342930635372596,60.35,39.7,14.5,3981.0,591.0,10.4,1.5,117.65
4615186,43.0,1,1,1,-1,4.471891545737719,-4.251572013534287,47.59,40.5,18.2,3795.0,453.0,11.6,2.0,111.39
4615187,44.0,1,1,1,-1,4.632143218443875,-4.521552757935277,58.82,53.1,16.4,4505.0,596.0,11.1,2.0,133.42
4615188,49.0,1,1,1,-1,3.3092900122597793,-2.1674620886299523,60.45,49.3,15.04,4510.0,256.0,11.9,2.0,129.89
4615189,40.0,1,1,1,-1,1.39408128829012,-2.4218299782122865,57.68,52.1,14.1,3776.0,406.0,13.6,1.2,123.88
4615190,37.0,0,1,0,0,-3.8771203057639627,1.2321349535524382,66.44,56.7,0.0,3833.0,228.0,13.6,1.4,128.04
4615191,44.0,0,1,0,0,-3.403005862061964,0.6324998167047154,63.5,56.5,0.0,3499.0,299.0,13.4,0.9,125.1
4615192,36.0,0,1,0,0,-4.39293765200032,2.1572589577463703,61.51,54.0,0.0,3889.0,216.0,12.4,1.2,117.71
4615193,45.0,1,1,1,-1,7.400110649362823,-8.127757210872957,45.18,40.6,18.2,3960.0,596.0,12.0,1.5,118.58
4615194,37.0,0,1,0,0,-1.5404426372963658,-1.3929632187141423,57.58,54.3,0.0,4110.0,268.0,11.3,1.3,121.78
4615195,36.0,0,1,0,0,-1.9440272074322458,-0.4836734252693871,59.86,53.6,0.0,3770.0,189.0,11.9,1.4,123.56
4615196,37.0,0,1,0,-1,-0.7916439122046561,-4.336963665577708,54.36,54.3,0.0,4075.0,251.0,12.5,1.4,123.66
4615198,39.0,0,1,0,-1,-0.5518317489765989,-1.777466770306216,58.87,52.2,0.0,3881.0,610.0,11.2,1.3,125.16999999999999
4615199,46.0,1,1,1,1,3.7259015024379702,-1.8604386175334573,60.11,50.6,15.8,3881.0,469.0,11.1,1.4,129.61
4615200,37.0,0,1,0,-1,-1.1271849619531276,-0.019194030867064414,67.7,56.2,0.0,3871.0,390.0,11.2,1.9,135.9
4615201,43.0,1,1,1,1,5.795002347076403,-2.392080235105108,53.95,40.2,17.0,3886.0,429.0,9.8,1.6,121.25
4615202,38.0,0,1,0,0,-1.929044440543845,-0.5689017687219852,59.43,52.4,0.0,3994.0,480.0,11.4,1.8,121.92999999999999
4615203,54.0,1,1,1,1,5.862728513585677,0.5235337227058241,60.32,40.4,19.42,3832.0,456.0,9.1,1.5,126.24
4615204,41.0,1,1,1,1,5.657008914966315,2.585974296413999,61.54,35.2,16.0,3972.0,467.0,8.1,1.8,122.94000000000001
4615205,40.0,0,1,0,-1,-0.15790681940169443,-1.484354425463487,58.85,55.2,0.0,3824.0,367.0,9.0,2.0,126.15
4615206,36.0,0,1,0,-1,-0.24226565756814733,0.995806966021399,63.35,55.2,0.0,3733.0,276.0,9.0,1.0,128.55
4615207,37.0,1,1,1,-1,7.870879660770911,-1.1496076894373402,53.6,37.6,18.0,3773.0,769.0,7.8,0.9,119.2
4615208,34.0,1,1,1,-1,3.75955492883704,7.754676184238063,57.29,48.4,0.0,3834.0,265.0,0.8,1.4,110.78999999999999
4615209,43.0,1,1,1,1,7.141827619085765,-0.564609711395547,59.97,39.1,20.0,3984.0,522.0,8.8,1.3,129.07
4615210,45.0,0,1,0,-1,-1.2697374041827454,1.416024021354624,60.7,44.7,0.0,4284.0,591.0,11.4,1.3,119.7
4615211,45.0,1,1,1,-1,6.688421944202085,2.8170948527041895,61.02,29.6,16.5,4504.0,871.0,8.6,1.3,120.52000000000001
4615212,47.0,0,1,0,-1,0.3525709314502643,-0.013028596879185627,58.03,46.3,0.0,4280.0,727.0,9.2,1.5,120.03
4615213,43.0,1,1,1,-1,8.111321101750862,0.5426000267414754,61.45,33.4,20.5,4373.0,696.0,8.3,1.3,128.75
4615214,43.0,0,1,0,-1,-1.9148072402080314,-5.445992269996442,43.92,48.1,0.0,3996.0,516.0,12.8,1.3,104.12
4615215,42.0,0,1,0,-1,-2.427696071899663,2.480470264464931,64.25,43.4,0.0,4556.0,554.0,12.7,1.5,121.55000000000001
4615216,39.0,0,1,0,-1,-2.149518885397573,0.27281396479547904,61.4,46.0,0.0,4150.0,413.0,13.3,1.4,122.4
4615217,40.0,0,1,0,-1,-2.7575459506052864,0.08192081584231181,59.02,43.4,0.0,4469.0,642.0,15.0,0.8,116.62
4615218,37.0,0,1,0,-1,0.4291052854445158,0.4088850437540676,58.57,47.1,0.0,4278.0,791.0,10.4,0.0,119.87
4615219,54.0,0,1,0,-1,-1.0466683983864606,2.377776091040984,61.86,41.9,0.0,4848.0,791.0,12.8,0.0,118.55999999999999
4615220,44.0,0,1,0,-1,-0.9172957115044689,2.9204347622650713,67.72,44.2,0.0,4388.0,376.0,13.2,0.0,128.82
4615221,40.0,0,1,0,-1,0.1078268238854703,1.911841842683482,60.45,44.7,0.0,4395.0,158.0,10.6,0.0,121.15
4615222,42.0,0,1,0,-1,0.39681860085331444,2.41073988784392,68.28,47.2,0.0,4347.0,150.0,11.0,0.0,133.28
4615223,38.0,0,1,0,-1,0.42041455308530556,2.187921380784547,59.89,42.5,0.0,3899.0,237.0,10.4,0.0,119.99000000000001
4615224,41.0,0,1,0,-1,0.335779365071305,1.1140148038945443,55.09,43.1,0.0,4240.0,121.0,10.1,0.0,114.09
4615225,41.0,0,1,0,-1,0.5903112248883629,-0.09061499235644009,59.78,49.6,0.0,4376.0,105.0,10.5,0.0,125.47999999999999
