Heat Number,Date,Shift,HM,DRI,HBI,Bucket,LIME,DOLO,CPC,POWER,OXY,T C,TTT
4615678,2026-04-20 00:00:00,B,82.14,58.9,2.0,0.0,12.7,2.0,661.0,33399.0,3912.0,143.04,36.0
4615679,2026-04-20 00:00:00,B,59.04,32.6,0.0,18.5,8.9,1.4,661.0,31741.0,3802.0,110.14,49.0
4615680,2026-04-20 00:00:00,B,60.61,56.0,0.0,0.0,11.7,2.0,918.0,32754.0,3784.0,116.61,63.0
4615681,2026-04-20 00:00:00,B,60.65,59.0,0.0,0.0,11.0,1.8,786.0,34856.0,3552.0,119.65,37.0
4615682,2026-04-20 00:00:00,B,66.35,58.6,0.0,0.0,12.5,2.0,154.0,35042.0,4096.0,124.95,60.0
4615683,2026-04-20 00:00:00,B,56.79,38.9,0.0,18.5,11.1,1.9,746.0,34762.0,3906.0,114.19,42.0
4615684,2026-04-20 00:00:00,B,63.04,61.9,0.0,0.0,12.5,2.0,884.0,36730.0,3810.0,124.94,39.0
4615685,2026-04-20 00:00:00,B,52.08,56.3,0.0,11.5,12.3,2.1,1675.0,40230.0,4243.0,119.88,46.0
4615686,2026-04-21 00:00:00,C,58.48,37.1,0.0,16.81,10.5,1.7,767.0,37311.0,3919.0,112.39,43.0
4615687,2026-04-21 00:00:00,C,62.0,50.3,0.0,0.0,12.8,1.2,691.0,34303.0,3354.0,112.3,70.0
4615688,2026-04-21 00:00:00,C,63.17,52.2,0.0,0.0,12.7,1.2,649.0,32867.0,3180.0,115.37,35.0
4615689,2026-04-21 00:00:00,C,56.53,59.2,0.0,0.0,12.5,1.6,678.0,33463.0,3618.0,115.73,34.0
4615690,2026-04-21 00:00:00,C,64.14,53.2,0.0,0.0,12.7,1.5,331.0,32099.0,3230.0,117.34,33.0
4615691,2026-04-21 00:00:00,C,68.29,56.3,0.0,0.0,12.2,1.5,369.0,33198.0,3398.0,124.59,36.0
4615692,2026-04-21 00:00:00,C,59.36,58.2,0.0,0.0,11.9,1.5,335.0,31945.0,3699.0,117.56,34.0
4615693,2026-04-21 00:00:00,C,53.48,63.5,0.0,0.0,12.6,1.5,544.0,34770.0,3975.0,116.98,43.0
4615694,2026-04-21 00:00:00,C,60.1,56.2,0.0,0.0,12.4,1.6,318.0,33565.0,3662.0,116.3,35.0
4615695,2026-04-21 00:00:00,C,56.6,64.2,0.0,0.0,12.1,1.6,334.0,33115.0,3939.0,120.8,48.0
4615696,2026-04-21 00:00:00,C,52.61,62.3,0.0,0.0,10.0,1.6,514.0,33758.0,3511.0,114.91,35.0
4615697,2026-04-21 00:00:00,C,55.25,42.4,0.0,21.7,10.2,1.5,475.0,32722.0,3751.0,119.35,44.0
4615698,2026-04-21 00:00:00,A,58.79,64.3,0.0,0.0,13.1,2.3,429.0,36053.0,4214.0,123.09,40.0
4615699,2026-04-21 00:00:00,A,63.85,66.1,0.0,0.0,12.6,2.1,337.0,38229.0,4056.0,129.95,45.0
4615700,2026-04-21 00:00:00,A,59.88,48.6,0.0,21.19,10.8,1.9,183.0,33127.0,3763.0,129.67000000000002,40.0
4615701,2026-04-21 00:00:00,A,58.54,60.4,0.0,0.0,12.9,1.6,165.0,35112.0,3717.0,118.94,42.0
4615702,2026-04-21 00:00:00,A,57.5,56.4,0.0,0.0,10.8,1.0,505.0,29642.0,3415.0,113.9,47.0
4615703,2026-04-21 00:00:00,A,65.41,61.3,0.0,0.0,12.8,1.4,467.0,35002.0,3998.0,126.71,57.0
4615704,2026-04-21 00:00:00,A,60.12,62.2,0.0,0.0,12.5,1.3,436.0,35398.0,3355.0,122.32,34.0
4615705,2026-04-21 00:00:00,A,72.09,52.2,0.0,0.0,12.9,1.4,142.0,31301.0,3708.0,124.29,38.0
4615706,2026-04-21 00:00:00,A,57.19,58.6,0.0,0.0,12.2,1.3,350.0,34920.0,3370.0,115.79,37.0
4615707,2026-04-21 00:00:00,A,53.04,61.7,0.0,0.0,13.5,1.3,357.0,35617.0,3531.0,114.74,36.0
4615708,2026-04-21 00:00:00,A,40.72,40.3,0.0,0.0,9.4,0.0,877.0,28847.0,2946.0,81.02,99.0
4615709,2026-04-21 00:00:00,B,52.93,62.3,0.0,16.1,12.4,0.8,654.0,46313.0,3966.0,131.32999999999998,360.0
4615710,2026-04-21 00:00:00,B,59.06,64.1,0.0,0.0,12.9,1.5,973.0,37610.0,3885.0,123.16,48.0
4615711,2026-04-22 00:00:00,C,63.88,57.1,0.0,0.0,15.1,1.3,637.0,34317.0,3740.0,120.98,48.0
4615712,2026-04-22 00:00:00,C,56.8,66.2,0.0,0.0,16.6,0.0,663.0,35555.0,3680.0,123.0,50.0
4615713,2026-04-22 00:00:00,C,58.93,70.2,0.0,0.0,14.7,0.0,828.0,38320.0,3607.0,129.13,50.0
4615714,2026-04-22 00:00:00,C,56.77,68.1,0.0,0.0,13.8,0.0,510.0,38611.0,3437.0,124.87,43.0
4615715,2026-04-22 00:00:00,C,55.17,52.3,0.0,15.42,12.5,0.0,593.0,36638.0,3170.0,122.89,57.0
4615716,2026-04-22 00:00:00,C,57.74,52.8,0.0,14.5,11.9,0.0,426.0,34551.0,3191.0,125.04,43.0
4615717,2026-04-22 00:00:00,C,61.1,36.6,0.0,17.6,12.5,0.0,754.0,34616.0,3650.0,115.3,50.0
4615718,2026-04-22 00:00:00,C,50.48,47.7,0.0,17.04,12.9,0.0,652.0,36053.0,3194.0,115.22,44.0
4615719,2026-04-22 00:00:00,C,62.81,59.3,0.0,0.0,12.8,0.0,523.0,34886.0,3326.0,122.11,41.0
4615720,2026-04-22 00:00:00,C,57.83,64.3,0.0,0.0,12.7,0.0,512.0,34318.0,3250.0,122.13,41.0
4615721,2026-04-22 00:00:00,C,55.99,49.6,0.0,15.94,13.6,0.0,657.0,38982.0,3239.0,121.53,47.0
4615722,2026-04-22 00:00:00,A,55.46,66.3,0.0,0.0,14.7,0.0,374.0,37411.0,3351.0,121.76,55.0
4615723,2026-04-22 00:00:00,A,62.67,52.7,0.0,0.0,12.7,0.0,290.0,32206.0,3031.0,115.37,42.0
4615724,2026-04-22 00:00:00,A,61.4,67.1,0.0,0.0,12.5,0.0,656.0,34302.0,3944.0,128.5,40.0
4615725,2026-04-22 00:00:00,A,68.74,60.4,0.0,0.0,12.5,0.0,517.0,34514.0,3136.0,129.14,39.0
4615726,2026-04-22 00:00:00,A,63.99,59.5,0.0,0.0,12.3,0.0,664.0,37884.0,3630.0,123.49,39.0
4615727,2026-04-22 00:00:00,A,61.61,59.1,0.0,0.0,12.0,0.0,574.0,33712.0,3174.0,120.71,44.0
4615728,2026-04-22 00:00:00,A,52.91,44.5,0.0,17.32,10.6,0.0,215.0,32263.0,2927.0,114.73,40.0
4615729,2026-04-22 00:00:00,A,60.42,60.6,0.0,0.0,12.6,0.0,167.0,29531.0,3072.0,121.02,44.0
4615731,2026-04-22 00:00:00,A,65.04,46.8,0.0,16.1,10.8,0.0,138.0,32864.0,3324.0,127.94,46.0
4615732,2026-04-22 00:00:00,A,57.48,46.0,0.0,18.5,12.5,0.5,410.0,31943.0,3437.0,121.98,47.0
4615733,2026-04-22 00:00:00,B,62.5,71.2,0.0,0.0,13.0,0.4,285.0,34625.0,3476.0,133.7,46.0
4615734,2026-04-22 00:00:00,B,59.13,55.2,0.0,0.0,11.2,0.7,493.0,31162.0,3200.0,114.33,50.0
4615735,2026-04-22 00:00:00,B,52.75,52.5,0.0,14.58,11.0,0.8,644.0,34295.0,3257.0,119.83,768.0
4615736,2026-04-22 00:00:00,B,68.95,62.7,0.0,0.0,11.8,0.8,388.0,34078.0,3432.0,131.65,772.0
4615737,2026-04-22 00:00:00,B,58.84,61.8,0.0,0.0,12.1,0.7,532.0,32754.0,3656.0,120.64,62.0
4615738,2026-04-22 00:00:00,B,57.53,62.9,0.0,0.0,11.8,0.8,469.0,30353.0,3233.0,120.43,35.0
4615739,2026-04-22 00:00:00,B,58.56,57.2,0.0,0.0,11.4,0.7,611.0,32461.0,3606.0,115.76,44.0
4615742,2026-04-22 00:00:00,B,57.0,58.4,0.0,0.0,11.0,0.4,414.0,32343.0,3231.0,115.4,35.0
4615743,2026-04-22 00:00:00,B,55.0,66.1,0.0,0.0,13.8,0.6,594.0,36754.0,3370.0,121.1,40.0
4615744,2026-04-23 00:00:00,C,58.0,58.4,0.0,0.0,13.2,0.0,500.0,33138.0,2905.0,116.4,36.0
4615745,2026-04-23 00:00:00,C,64.16,58.3,0.0,0.0,12.9,0.0,342.0,34506.0,3193.0,122.46,37.0
4615746,2026-04-23 00:00:00,C,55.0,60.5,0.0,0.0,12.5,0.0,499.0,32523.0,2985.0,115.5,26.0
4615747,2026-04-23 00:00:00,C,59.53,57.6,0.0,0.0,12.3,0.0,541.0,33058.0,3168.0,117.13,45.0
4615748,2026-04-23 00:00:00,C,64.44,59.0,0.0,0.0,12.6,0.0,381.0,31929.0,3271.0,123.44,36.0
4615749,2026-04-23 00:00:00,C,56.68,62.3,0.0,0.0,12.9,0.0,268.0,32768.0,3074.0,118.98,39.0
4615750,2026-04-23 00:00:00,C,58.25,62.1,0.0,0.0,12.1,0.0,290.0,32788.0,3223.0,120.35,36.0
4615751,2026-04-23 00:00:00,C,64.8,64.2,0.0,0.0,12.4,0.0,375.0,34746.0,3230.0,129.0,36.0
4615752,2026-04-23 00:00:00,C,57.91,61.3,0.0,0.0,12.7,0.0,405.0,33126.0,3082.0,119.21,35.0
4615753,2026-04-23 00:00:00,C,58.67,55.6,0.0,0.0,11.8,0.0,388.0,32892.0,3173.0,114.27,34.0
4615754,2026-04-23 00:00:00,C,59.01,57.8,0.0,0.0,11.7,0.0,411.0,32420.0,3151.0,116.81,35.0
4615755,2026-04-23 00:00:00,C,58.0,62.5,0.0,0.0,12.7,0.0,522.0,32225.0,3160.0,120.5,35.0
4615756,2026-04-23 00:00:00,C,58.0,46.7,0.0,19.34,12.0,0.0,353.0,35697.0,3488.0,124.04,43.0
4615757,2026-04-23 00:00:00,A,56.58,57.4,0.0,0.0,12.7,0.5,317.0,31630.0,3208.0,113.98,35.0
4615758,2026-04-23 00:00:00,A,65.41,60.1,0.0,0.0,11.9,0.0,246.0,33222.0,3181.0,125.51,57.0
4615759,2026-04-23 00:00:00,A,55.75,60.0,0.0,0.0,12.6,0.0,380.0,33870.0,3168.0,115.75,16.0
4615760,2026-04-23 00:00:00,A,56.45,57.4,0.0,0.0,12.0,0.1,403.0,32951.0,2943.0,113.85,34.0
4615761,2026-04-23 00:00:00,A,69.72,58.7,0.0,0.0,12.2,0.0,366.0,34184.0,2818.0,128.42000000000002,36.0
4615762,2026-04-23 00:00:00,A,53.13,57.0,0.0,0.0,10.7,0.0,177.0,30184.0,2770.0,110.13,37.0
4615763,2026-04-23 00:00:00,A,56.99,60.5,0.0,0.0,13.3,0.0,177.0,33589.0,3037.0,117.49,34.0
4615764,2026-04-23 00:00:00,A,59.96,60.5,0.0,0.0,13.6,0.0,232.0,33527.0,3020.0,120.46,34.0
4615765,2026-04-23 00:00:00,A,60.23,56.7,0.0,0.0,13.3,0.0,60.0,33797.0,2971.0,116.93,34.0
4615766,2026-04-23 00:00:00,A,60.25,56.5,0.0,0.0,12.4,0.0,205.0,31562.0,2908.0,116.75,35.0
4615767,2026-04-23 00:00:00,A,68.15,61.3,0.0,0.0,13.9,0.0,152.0,33664.0,3403.0,129.45,39.0
4615769,2026-04-23 00:00:00,A,61.95,52.9,0.0,12.0,10.8,0.0,373.0,32391.0,3054.0,126.85,41.0
4615770,2026-04-23 00:00:00,B,59.98,60.1,0.0,0.0,11.8,0.9,344.0,33110.0,3104.0,120.08,38.0
4615771,2026-04-23 00:00:00,B,56.99,65.2,0.0,0.0,11.4,0.6,479.0,34722.0,3038.0,122.19,37.0
4615773,2026-04-23 00:00:00,B,62.95,50.9,0.0,0.0,9.5,0.3,497.0,30984.0,3620.0,113.85,42.0
4615774,2026-04-23 00:00:00,B,51.79,62.7,0.0,0.0,12.3,0.4,478.0,30777.0,3645.0,114.49,41.0
4615775,2026-04-23 00:00:00,B,54.0,65.2,0.0,0.0,12.2,0.4,242.0,34028.0,3453.0,119.2,45.0
4615777,2026-04-23 00:00:00,B,51.44,61.7,0.0,0.0,12.5,2.0,388.0,32356.0,3211.0,113.14,36.0
4615778,2026-04-23 00:00:00,B,63.84,63.0,0.0,0.0,13.0,0.7,343.0,34741.0,3930.0,126.84,47.0
4615779,2026-04-23 00:00:00,B,55.9,66.9,0.0,0.0,12.6,0.5,352.0,34264.0,3315.0,122.8,34.0
4615780,2026-04-23 00:00:00,B,53.25,65.4,0.0,0.0,12.3,0.3,420.0,34370.0,3421.0,118.65,37.0
4615781,2026-04-23 00:00:00,B,60.98,66.1,0.0,0.0,12.8,0.9,588.0,35879.0,3225.0,127.07999999999998,40.0
4615782,2026-04-24 00:00:00,C,68.07,57.9,0.0,0.0,12.2,0.0,480.0,34229.0,3317.0,125.97,36.0
4615783,2026-04-24 00:00:00,C,59.17,43.7,0.0,18.07,11.6,0.0,674.0,37405.0,3234.0,120.94,42.0
4615784,2026-04-24 00:00:00,C,62.08,63.8,0.0,0.0,12.7,0.0,366.0,35877.0,3203.0,125.88,37.0
4615785,2026-04-24 00:00:00,C,64.85,60.8,0.0,0.0,12.2,0.0,403.0,33706.0,3097.0,125.65,37.0
4615786,2026-04-24 00:00:00,C,55.57,47.6,0.0,16.58,11.8,0.0,530.0,35922.0,3306.0,119.75,40.0
4615787,2026-04-24 00:00:00,C,62.28,58.1,0.0,0.0,14.1,0.0,239.0,32343.0,4567.0,120.38,57.0
4615788,2026-04-24 00:00:00,C,62.95,60.1,0.0,0.0,14.7,0.0,298.0,30205.0,4495.0,123.05,46.0
4615789,2026-04-24 00:00:00,C,61.33,63.0,0.0,0.0,15.2,0.0,450.0,29613.0,4885.0,124.33,45.0
4615790,2026-04-24 00:00:00,C,56.97,47.3,0.0,13.06,12.8,0.0,491.0,29540.0,3445.0,117.33,39.0
4615791,2026-04-24 00:00:00,C,59.28,46.7,0.0,12.85,12.0,0.0,320.0,35390.0,3253.0,118.83,43.0
4615792,2026-04-24 00:00:00,C,62.37,50.6,0.0,13.93,13.1,0.0,348.0,33929.0,4622.0,126.9,51.0
4615793,2026-04-24 00:00:00,A,53.82,49.5,0.0,12.0,11.3,0.8,1030.0,32035.0,3668.0,115.32,46.0
4615794,2026-04-24 00:00:00,A,61.71,66.2,0.0,0.0,13.9,1.1,520.0,34831.0,4146.0,127.91,43.0
4615795,2026-04-24 00:00:00,A,58.44,50.6,0.0,14.0,13.2,0.7,317.0,36159.0,3143.0,123.04,46.0
4615796,2026-04-24 00:00:00,A,61.22,59.6,0.0,0.0,13.1,0.9,422.0,32566.0,3178.0,120.82,42.0
4615797,2026-04-24 00:00:00,A,60.25,63.4,0.0,0.0,13.8,0.8,323.0,34810.0,3459.0,123.65,39.0
4615798,2026-04-24 00:00:00,A,67.25,62.7,0.0,0.0,13.8,1.0,545.0,37970.0,4097.0,129.95,44.0
4615799,2026-04-24 00:00:00,A,56.29,51.0,0.0,0.0,12.2,0.7,128.0,29290.0,3523.0,107.29,37.0
4615800,2026-04-24 00:00:00,A,57.44,54.3,0.0,0.0,12.7,0.9,308.0,33461.0,3617.0,111.74,40.0
4615801,2026-04-24 00:00:00,A,52.36,40.2,0.0,20.1,11.4,0.7,119.0,31884.0,2864.0,112.66,37.0
4615802,2026-04-24 00:00:00,A,61.0,59.3,0.0,0.0,12.7,1.2,375.0,33773.0,3399.0,120.3,40.0
4615803,2026-04-24 00:00:00,A,58.0,65.0,0.0,0.0,13.3,1.1,393.0,34622.0,3391.0,123.0,43.0
4615804,2026-04-24 00:00:00,A,63.72,56.3,0.0,0.0,12.5,1.3,520.0,31496.0,3484.0,120.02,37.0
4615805,2026-04-24 00:00:00,B,58.06,39.9,0.0,18.55,10.8,1.1,777.0,37961.0,3323.0,116.51,45.0
4615806,2026-04-24 00:00:00,B,53.79,38.9,0.0,17.0,11.6,0.0,360.0,38804.0,2939.0,109.69,72.0
4615807,2026-04-24 00:00:00,B,63.15,63.4,0.0,0.0,12.5,1.2,976.0,35229.0,3687.0,126.55,281.0
4615808,2026-04-24 00:00:00,B,53.89,68.2,0.0,0.0,14.2,1.0,756.0,37558.0,4033.0,122.09,44.0
4615809,2026-04-24 00:00:00,B,65.62,66.2,0.0,0.0,14.3,1.4,685.0,37092.0,3675.0,131.82,40.0
4615810,2026-04-25 00:00:00,C,57.11,62.6,0.0,0.0,12.7,0.0,553.0,34970.0,3670.0,119.71,37.0
4615811,2026-04-25 00:00:00,C,58.68,61.2,0.0,0.0,12.3,0.0,462.0,31297.0,3109.0,119.88,37.0
4615812,2026-04-25 00:00:00,C,56.27,60.3,0.0,0.0,13.9,0.0,471.0,33966.0,3331.0,116.57,37.0
4615813,2026-04-25 00:00:00,C,59.48,68.5,0.0,0.0,12.8,0.0,493.0,35630.0,3675.0,127.98,42.0
4615814,2026-04-25 00:00:00,C,52.26,66.1,0.0,0.0,13.3,0.0,325.0,34784.0,3705.0,118.36,41.0
4615815,2026-04-25 00:00:00,C,57.79,64.1,0.0,0.0,14.0,0.0,413.0,35987.0,4098.0,121.89,45.0
4615816,2026-04-25 00:00:00,C,51.57,49.8,0.0,18.7,11.8,0.0,695.0,33005.0,3320.0,120.07,38.0
4615817,2026-04-25 00:00:00,C,54.57,53.1,0.0,13.01,13.5,0.0,516.0,33251.0,3271.0,120.68,41.0
4615818,2026-04-25 00:00:00,C,51.06,46.3,0.0,20.62,12.9,0.0,275.0,31677.0,3409.0,117.98,36.0
4615819,2026-04-25 00:00:00,C,63.65,64.3,0.0,0.0,12.5,0.0,458.0,32064.0,3203.0,127.95,34.0
4615820,2026-04-25 00:00:00,C,58.44,55.2,0.0,0.0,12.1,0.0,423.0,30596.0,3104.0,113.64,34.0
4615821,2026-04-25 00:00:00,C,62.64,61.8,0.0,0.0,14.0,0.0,113.0,33062.0,3450.0,124.44,44.0
4615822,2026-04-25 00:00:00,A,57.74,60.2,0.0,0.0,12.9,1.0,391.0,33879.0,3210.0,117.94,38.0
4615823,2026-04-25 00:00:00,A,66.54,62.8,0.0,0.0,12.1,1.0,376.0,33205.0,3395.0,129.34,37.0
4615824,2026-04-25 00:00:00,A,61.46,61.9,0.0,0.0,11.7,1.2,249.0,32348.0,3214.0,123.36,35.0
4615825,2026-04-25 00:00:00,A,60.87,54.3,0.0,0.0,12.3,1.3,406.0,29908.0,3206.0,115.17,34.0
4615826,2026-04-25 00:00:00,A,56.26,56.8,0.0,0.0,12.6,0.8,562.0,30223.0,3217.0,113.06,37.0
4615827,2026-04-25 00:00:00,A,67.19,57.1,0.0,0.0,11.7,1.3,374.0,33862.0,3624.0,124.29,37.0
4615828,2026-04-25 00:00:00,A,60.76,36.8,0.0,15.1,11.4,1.3,377.0,30004.0,3964.0,112.66,42.0
4615829,2026-04-25 00:00:00,A,52.89,60.8,0.0,0.0,13.7,2.0,328.0,32736.0,4094.0,113.69,36.0
4615830,2026-04-25 00:00:00,A,61.49,58.7,0.0,0.0,12.6,1.1,176.0,31570.0,3327.0,120.19,36.0
4615831,2026-04-25 00:00:00,A,57.7,61.6,0.0,0.0,12.0,1.3,212.0,33157.0,3162.0,119.3,35.0
4615832,2026-04-25 00:00:00,A,53.5,55.1,0.0,0.0,11.9,1.5,176.0,29616.0,3044.0,108.6,37.0
4615833,2026-04-25 00:00:00,A,64.03,51.5,0.0,0.0,11.9,0.6,241.0,31620.0,3037.0,115.53,33.0
4615834,2026-04-25 00:00:00,A,59.63,55.3,0.0,0.0,12.0,1.6,644.0,31240.0,3280.0,114.93,37.0
4615835,2026-04-25 00:00:00,B,54.48,64.2,0.0,0.0,12.0,1.4,447.0,33517.0,3425.0,118.68,44.0
4615836,2026-04-25 00:00:00,B,54.56,53.2,0.0,15.24,12.2,1.5,576.0,36947.0,3218.0,123.0,44.0
4615837,2026-04-25 00:00:00,B,60.59,64.7,0.0,0.0,12.8,1.7,429.0,32550.0,3452.0,125.29,39.0
4615838,2026-04-25 00:00:00,B,61.72,55.2,0.0,0.0,11.8,1.1,453.0,29600.0,3404.0,116.92,36.0
4615839,2026-04-25 00:00:00,B,56.58,59.1,0.0,0.0,12.4,1.0,490.0,32952.0,3429.0,115.68,37.0
4615840,2026-04-25 00:00:00,B,59.25,60.2,0.0,0.0,12.1,1.4,417.0,30318.0,3424.0,119.45,36.0
4615841,2026-04-25 00:00:00,B,52.24,67.2,0.0,0.0,12.1,1.5,468.0,30317.0,3472.0,119.44,38.0
4615842,2026-04-25 00:00:00,B,67.0,55.1,0.0,0.0,12.1,1.2,428.0,30680.0,3562.0,122.1,36.0
4615843,2026-04-25 00:00:00,B,52.75,63.2,0.0,0.0,12.4,1.6,412.0,33456.0,3427.0,115.95,43.0
4615844,2026-04-25 00:00:00,B,59.06,65.2,0.0,0.0,11.2,1.4,486.0,34321.0,3424.0,124.26,33.0
4615845,2026-04-25 00:00:00,B,63.73,60.3,0.0,0.0,12.1,1.0,573.0,30519.0,3241.0,124.03,36.0
4615846,2026-04-25 00:00:00,B,56.0,62.2,0.0,0.0,11.4,1.6,673.0,34461.0,2977.0,118.2,34.0
4615847,2026-04-25 00:00:00,B,62.93,54.0,0.0,0.0,10.9,1.1,456.0,32894.0,3000.0,116.93,34.0
4615848,2026-04-26 00:00:00,C,65.34,38.3,0.0,18.5,13.3,1.4,456.0,37334.0,3399.0,122.14,42.0
4615849,2026-04-26 00:00:00,C,63.68,53.2,0.0,0.0,12.1,1.3,376.0,33830.0,2898.0,116.88,39.0
4615850,2026-04-26 00:00:00,C,60.95,59.5,0.0,0.0,12.8,1.2,660.0,34206.0,3002.0,120.45,34.0
4615851,2026-04-26 00:00:00,C,60.72,56.2,0.0,0.0,10.2,1.3,640.0,33960.0,2821.0,116.92,32.0
4615852,2026-04-26 00:00:00,C,62.74,63.9,0.0,0.0,12.1,1.3,443.0,33997.0,3080.0,126.64,34.0
4615853,2026-04-26 00:00:00,C,58.9,58.0,0.0,0.0,11.1,1.2,464.0,33158.0,3045.0,116.9,32.0
4615854,2026-04-26 00:00:00,C,62.47,62.2,0.0,0.0,11.4,1.4,511.0,32690.0,3257.0,124.67,33.0
4615855,2026-04-26 00:00:00,C,63.63,58.6,0.0,0.0,10.9,1.1,521.0,32276.0,3240.0,122.23,33.0
4615856,2026-04-26 00:00:00,C,51.69,61.5,0.0,0.0,12.1,1.2,477.0,30413.0,2976.0,113.19,30.0
4615857,2026-04-26 00:00:00,C,62.52,66.9,0.0,0.0,12.8,1.3,508.0,33684.0,3476.0,129.42000000000002,35.0
4615858,2026-04-26 00:00:00,C,57.03,62.8,0.0,0.0,11.9,1.3,344.0,32899.0,3304.0,119.83,33.0
4615859,2026-04-26 00:00:00,C,56.5,65.8,0.0,0.0,12.7,1.3,327.0,33771.0,3452.0,122.3,35.0
4615860,2026-04-26 00:00:00,C,58.69,61.8,0.0,0.0,13.5,1.2,545.0,31668.0,3462.0,120.49,35.0
4615861,2026-04-26 00:00:00,C,57.67,66.4,0.0,0.0,12.1,0.0,270.0,33355.0,3076.0,124.07,33.0
4615862,2026-04-26 00:00:00,A,60.67,58.0,0.0,0.0,12.1,0.0,423.0,34410.0,3091.0,118.67,37.0
4615863,2026-04-26 00:00:00,A,56.64,30.4,0.0,18.8,10.0,0.8,370.0,30953.0,2973.0,105.84,40.0
4615864,2026-04-26 00:00:00,A,62.0,39.3,0.0,16.46,10.8,0.7,278.0,32306.0,2738.0,117.76,40.0
4615865,2026-04-26 00:00:00,A,52.93,35.3,0.0,20.0,9.3,0.0,140.0,31537.0,2726.0,108.23,43.0
4615866,2026-04-26 00:00:00,A,62.38,41.6,0.0,17.31,13.8,0.4,320.0,35216.0,3331.0,121.29,46.0
4615867,2026-04-26 00:00:00,A,62.33,44.7,0.0,15.48,13.0,0.7,563.0,37724.0,3657.0,122.51,46.0
4615868,2026-04-26 00:00:00,A,52.42,48.4,0.0,20.0,14.0,1.4,351.0,31429.0,3637.0,120.82,44.0
4615869,2026-04-26 00:00:00,A,55.91,49.8,0.0,15.94,13.8,1.2,288.0,30816.0,3363.0,121.65,37.0
4615870,2026-04-26 00:00:00,A,55.33,55.6,0.0,0.0,13.3,1.4,247.0,34646.0,3470.0,110.93,37.0
4615871,2026-04-26 00:00:00,A,60.96,64.5,0.0,0.0,13.4,1.4,104.0,31990.0,3588.0,125.46,34.0
4615872,2026-04-26 00:00:00,A,69.2,48.7,0.0,15.9,11.1,1.1,544.0,39190.0,3693.0,133.8,41.0
4615873,2026-04-26 00:00:00,A,65.66,41.2,0.0,13.64,11.4,0.6,651.0,35670.0,3798.0,120.5,45.0
4615874,2026-04-26 00:00:00,B,62.5,61.2,0.0,0.0,11.8,1.2,382.0,36462.0,3430.0,123.7,40.0
4615875,2026-04-26 00:00:00,B,63.3,56.2,0.0,0.0,12.1,1.0,438.0,34661.0,3582.0,119.5,35.0
4615876,2026-04-26 00:00:00,B,62.36,62.1,0.0,0.0,12.7,0.8,437.0,33468.0,3448.0,124.46,36.0
4615877,2026-04-26 00:00:00,B,63.07,60.2,0.0,0.0,11.4,0.9,573.0,34193.0,3609.0,123.27,36.0
4615878,2026-04-26 00:00:00,B,58.76,59.3,0.0,0.0,12.4,0.6,429.0,30459.0,3731.0,118.06,37.0
4615879,2026-04-26 00:00:00,B,55.13,60.2,0.0,0.0,13.5,0.4,460.0,30576.0,3411.0,115.33,34.0
4615880,2026-04-26 00:00:00,B,55.8,60.2,0.0,0.0,13.2,1.1,443.0,30817.0,3420.0,116.0,32.0
4615881,2026-04-26 00:00:00,B,58.78,58.3,0.0,0.0,13.0,0.7,321.0,32461.0,3660.0,117.08,35.0
4615882,2026-04-26 00:00:00,B,61.93,58.2,0.0,0.0,13.3,0.0,525.0,30775.0,3690.0,120.13,34.0
4615883,2026-04-26 00:00:00,B,56.69,60.2,0.0,0.0,12.8,0.4,529.0,31020.0,3630.0,116.89,36.0
4615884,2026-04-26 00:00:00,B,52.0,58.2,0.0,0.0,11.2,0.8,635.0,28868.0,3832.0,110.2,35.0
4615885,2026-04-26 00:00:00,B,52.0,59.9,0.0,0.0,11.9,0.8,464.0,30029.0,3286.0,111.9,37.0
4615886,2026-04-26 00:00:00,B,51.35,48.2,0.0,18.24,11.2,0.7,724.0,34350.0,3547.0,117.79,40.0
4615887,2026-04-26 00:00:00,B,61.98,60.7,0.0,0.0,12.8,0.9,672.0,33389.0,3616.0,122.68,38.0
4615888,2026-04-27 00:00:00,C,58.74,57.6,0.0,0.0,12.4,0.8,673.0,34178.0,3456.0,116.34,37.0
4615889,2026-04-27 00:00:00,C,54.77,60.4,0.0,0.0,12.2,1.7,708.0,33482.0,3273.0,115.17,41.0
4615890,2026-04-27 00:00:00,C,56.91,63.4,0.0,0.0,12.5,1.2,761.0,34698.0,3717.0,120.31,38.0
4615891,2026-04-27 00:00:00,C,56.32,57.8,0.0,0.0,11.6,1.2,1137.0,31077.0,3290.0,114.12,42.0
4615892,2026-04-27 00:00:00,C,60.54,56.3,0.0,0.0,11.1,1.6,1196.0,31322.0,3052.0,116.84,32.0
4615893,2026-04-27 00:00:00,C,52.74,57.8,0.0,0.0,11.2,1.1,782.0,30799.0,3012.0,110.54,32.0
4615894,2026-04-27 00:00:00,C,66.99,59.4,0.0,0.0,13.4,2.0,282.0,34761.0,3764.0,126.39,36.0
4615895,2026-04-27 00:00:00,C,60.0,56.7,0.0,0.0,10.8,1.6,505.0,32657.0,3286.0,116.7,34.0
4615896,2026-04-27 00:00:00,C,57.68,60.2,0.0,0.0,11.6,1.2,491.0,32669.0,3378.0,117.88,33.0
4615897,2026-04-27 00:00:00,C,60.66,57.1,0.0,0.0,10.2,1.1,366.0,30444.0,3354.0,117.76,32.0
